"x" "y" "altitude"
"456804" -48.4666457515645 -1.51002311115572 9
"448421" -48.4477022324646 -1.49156610259056 16
"176176" -48.5586884530308 -1.24811052846532 15
"151644" -48.2007520396144 -1.2265278710025 28
"199696" -48.2462130066316 -1.265812569616 21
"41668" -48.3925223610017 -1.13320336376167 24
"23649" -48.3667813611662 -1.11302402933534 35
"270486" -48.3083091201129 -1.31936086945434 20
"124959" -48.3532404614625 -1.20308387400786 19
"407288" -48.3532776815386 -1.43070764577668 20
"109405" -48.1597298915978 -1.18906515493419 35
"73039" -48.171133829394 -1.16003490110875 12
"377007" -48.3634339284447 -1.40656040033257 16
"374786" -48.4675032507842 -1.40500055367207 12
"406448" -48.2528544670995 -1.42994645736776 21
"308375" -48.468512582448 -1.35025525586213 10
"404522" -48.2759988342541 -1.42796345284262 13
"73589" -48.2990357670198 -1.16071934424356 18
"448377" -48.3824845050454 -1.49120967246491 5
"377506" -48.4261503107939 -1.40718952120255 17
"72019" -48.4459607485871 -1.16001889138485 21
"20017" -48.3499152402899 -1.10848427546507 24
"11051" -48.3512605985538 -1.09318024096144 19
"235367" -48.3777085949825 -1.29276250609475 29
"165320" -48.2116987876727 -1.23840793596223 32
"14771" -48.2368499959014 -1.10117512424474 17
"66964" -48.2069275697122 -1.15532331100954 19
"363535" -48.3429115579995 -1.39536534486872 22
"307001" -48.5275081099419 -1.34864041072534 15
"240009" -48.2672682641059 -1.29585686950217 33
"427196" -48.4907679742983 -1.44887955251636 11
"157098" -48.5556505361127 -1.2319061307043 21
"194584" -48.2888078051349 -1.26194787763293 9
"143554" -48.2634930573887 -1.22057335495178 15
"454192" -48.459900132819 -1.50331159555361 20
"350375" -48.2478847545657 -1.38506202967687 37
"367644" -48.2926819980205 -1.39865901965837 37
"71661" -48.438607694345 -1.15945357360109 9
"408393" -48.3942088631477 -1.43173238292695 20
"394884" -48.3659157004545 -1.42052800288 12
"87113" -48.2865400659165 -1.17118021650854 25
"125931" -48.3717711039934 -1.20415925432728 34
"370921" -48.3552531482146 -1.4016634475399 23
"37190" -48.2671591566273 -1.1280135155765 13
"269673" -48.4473346936362 -1.31894980682295 16
"106502" -48.1747140813663 -1.18628812907936 47
"28132" -48.2832606650064 -1.11797472281636 17
"256147" -48.356047963989 -1.30851997308678 13
"331887" -48.2384684113303 -1.36969135549724 32
"43689" -48.2728406360775 -1.13472147739393 13
"437777" -48.4840949299829 -1.45990530325224 8
"53809" -48.3692500986767 -1.14472644074903 31
"305530" -48.4427266583145 -1.34715563880846 23
"173201" -48.3886473093422 -1.24585129507122 14
"35780" -48.288246849476 -1.12663699349055 15
"71709" -48.3983720157791 -1.15941662516248 23
"348589" -48.2663386000099 -1.38354753833913 31
"138842" -48.4330055175502 -1.21614858598146 16
"335540" -48.346081578772 -1.37283946030648 7
"454559" -48.4078161545616 -1.50408787824562 16
"432245" -48.4954814638027 -1.4530746645882 29
"350143" -48.4403275778403 -1.38513956713689 21
"69356" -48.314854289253 -1.15738310281537 18
"432139" -48.3339658940614 -1.45260926241517 10
"230011" -48.3807657293987 -1.28815724737868 24
"236495" -48.3901949949624 -1.2935668150169 29
"103807" -48.239581781065 -1.18451091406345 19
"18047" -48.3153635081473 -1.10655379495106 24
"280472" -48.3003926759056 -1.32703245386321 21
"127039" -48.2185309153244 -1.20476412190733 31
"198815" -48.4149206424744 -1.26528921300359 16
"163346" -48.3658327140023 -1.23703060304427 19
"11489" -48.3598609819001 -1.09444469595264 20
"189597" -48.4219149315747 -1.25882134602262 24
"165165" -48.3370425282063 -1.23860757726998 13
"34528" -48.3842510475547 -1.12560819733708 16
"2352" -48.3901255859179 -1.07087038831962 14
"190493" -48.3100768707449 -1.25915733639908 23
"72291" -48.225512031877 -1.15953060432945 36
"137976" -48.3648827024476 -1.21538423559333 15
"51136" -48.3674488033032 -1.14221110803432 25
"40309" -48.3863268849407 -1.13147538622945 33
"443852" -48.3908244463276 -1.47893039586876 8
"404441" -48.3420419373995 -1.42804130943713 16
"227551" -48.2226074859766 -1.28603375783217 17
"281696" -48.2267235525398 -1.32774162681148 39
"34084" -48.4136644079048 -1.1250760054533 12
"141524" -48.3189575386988 -1.21827121171125 22
"128784" -48.1880591590569 -1.2067038274728 33
"162591" -48.5599478355311 -1.23665884436648 15
"234617" -48.4493041684718 -1.29227732291572 16
"17872" -48.2474808987239 -1.10593260049357 11
"339055" -48.3646277229933 -1.37655020225134 13
"337152" -48.3569484013892 -1.37443424579851 27
"220616" -48.3843805235214 -1.28089918667439 29
"339960" -48.335995105002 -1.37664511308544 22
"207097" -48.3224189020781 -1.27105973589796 16
"433150" -48.3037176982348 -1.45341096668583 9
"187714" -48.4330218193917 -1.25692798866159 15
"77773" -48.4155720169981 -1.16390140465981 15
"342163" -48.3365479169406 -1.37860075810571 16
"344014" -48.2682847715961 -1.38019851685931 46
"215013" -48.2357970421163 -1.27641350878619 44
"181396" -48.3128195084296 -1.25177911325889 19
"352092" -48.2917523312621 -1.38659310016501 43
"257606" -48.4512291951409 -1.30973644042942 20
"322790" -48.3458158531366 -1.3621330027255 19
"222033" -48.2849581251503 -1.28166081279614 38
"51632" -48.4321016528937 -1.14268898962796 22
"417278" -48.4949411025025 -1.43966651278784 3
"173943" -48.2675983044819 -1.24586731140571 20
"86566" -48.4295788552178 -1.17089705194552 15
"300820" -48.3514788230571 -1.34314738994241 15
"402688" -48.3839466647864 -1.42669322157131 14
"410677" -48.2720149614449 -1.43354417576207 25
"297020" -48.3146691173631 -1.33975552961393 28
"100272" -48.3496338530863 -1.18175438494392 19
"130834" -48.37501712883 -1.20883067121833 26
"281439" -48.429842455287 -1.3278695983903 2
"9928" -48.3717956957509 -1.09040543955439 8
"366471" -48.3301439749373 -1.3978643755137 15
"275796" -48.3452789833591 -1.32393935372954 8
"457602" -48.4671037784051 -1.51393409762673 18
"197131" -48.4163092359678 -1.26417337750157 18
"345030" -48.2372071087637 -1.38072089631362 45
"44828" -48.4594401037776 -1.1364288424113 7
"219952" -48.3115313742889 -1.2811211680066 26
"27555" -48.3888364800139 -1.1176522501752 14
"358813" -48.4106263787902 -1.39181041123902 23
"410526" -48.3997572191041 -1.43341454508616 32
"293021" -48.2269914332373 -1.33630601321483 46
"176033" -48.3583301327044 -1.24763627148964 15
"221981" -48.2445311828151 -1.28186867187971 46
"370966" -48.3290298914852 -1.40149383404641 12
"300480" -48.3780725230059 -1.34275731981069 9
"102866" -48.2698805529942 -1.18359161366128 20
"420271" -48.2784795149119 -1.44206982570204 23
"114268" -48.3160684586354 -1.193411983251 28
"222343" -48.4627267427495 -1.28256130859529 14
"446704" -48.4013595831174 -1.48797365154681 15
"250296" -48.2513053896778 -1.30379865345821 28
"429272" -48.4125034468368 -1.45063433070102 4
"41463" -48.3462309979193 -1.13255589296897 26
"237581" -48.3252620866214 -1.29424349146256 7
"3696" -48.3756937459817 -1.07476815587898 25
"118871" -48.2349079438085 -1.19724073749304 19
"99032" -48.3731015616128 -1.1806197466952 10
"192028" -48.2484390003739 -1.25981067032495 20
"53367" -48.2471675697096 -1.14419212105315 26
"178848" -48.2924867892849 -1.24988289013386 27
"32208" -48.2327608364851 -1.12267473352591 20
"310697" -48.3700742789739 -1.3523445035476 19
"212701" -48.4606989977494 -1.27511083413951 10
"119389" -48.2909533595029 -1.19799528686164 40
"334547" -48.4325016131197 -1.37221293159967 18
"130433" -48.3890304854667 -1.20842532572061 10
"152877" -48.220310871476 -1.22766545245565 25
"71135" -48.4563675459781 -1.15919038329677 15
"33451" -48.3315328822516 -1.12416365259861 32
"101547" -48.3740709030718 -1.18257575385404 17
"423992" -48.334806563537 -1.44562804892137 12
"377475" -48.4602852159309 -1.40722719617441 7
"70506" -48.465525433197 -1.15864001657895 13
"344840" -48.3584673999409 -1.38099934701875 31
"353368" -48.4505930330944 -1.38766453995285 6
"175342" -48.3588392231628 -1.24726439380733 7
"366951" -48.400948357305 -1.39897564270452 24
"48127" -48.2910098953475 -1.13902094922374 13
"272759" -48.2614141893458 -1.32098496115359 31
"369197" -48.3079421658485 -1.40007310943841 22
"305742" -48.2423091992342 -1.34714498460343 45
"373511" -48.2521643664578 -1.40335917894324 24
"43954" -48.3212567533718 -1.13504632761317 17
"254636" -48.2185615095062 -1.30697394495779 39
"15800" -48.3384885682515 -1.10294401388304 23
"119092" -48.2903988463182 -1.19757581657322 39
"17588" -48.351526982148 -1.1057486575394 26
"288628" -48.2253302626278 -1.33309259721063 39
"352344" -48.3304340433856 -1.38669320387192 32
"447422" -48.4601931012445 -1.48990475523698 23
"170358" -48.274383757068 -1.24292648805342 25
"401463" -48.3564748712636 -1.42554442877652 18
"230003" -48.3847893745295 -1.28816140911577 26
"429618" -48.4005701001273 -1.45073227999679 17
"78817" -48.3856029806152 -1.16471148801176 16
"371581" -48.3473439683513 -1.40207337661013 22
"169441" -48.2462379759617 -1.24193515764881 43
"183378" -48.5234378282565 -1.25366394805268 19
"454908" -48.4698892827601 -1.50518539572167 22
"115066" -48.1922638269009 -1.19420506394419 35
"283744" -48.4016276559106 -1.32960881978414 12
"402532" -48.2649014896881 -1.42627454887736 21
"160471" -48.2775986871711 -1.23442743522715 21
"162755" -48.3555664182859 -1.23646173232952 16
"446887" -48.4113498065561 -1.48845098785439 14
"178993" -48.4482352976501 -1.25037912011562 24
"290939" -48.4532148620866 -1.33550529483569 13
"243998" -48.3886355650311 -1.29889053707101 15
"69532" -48.4474889653903 -1.15778576671918 5
"178280" -48.5214988662763 -1.24975148110442 15
"316419" -48.5373987166659 -1.35661150195683 24
"282441" -48.2218673137828 -1.32834120421706 39
"369892" -48.3639955043991 -1.40069584007557 17
"219707" -48.2259434318682 -1.28003324763421 39
"383945" -48.2343961617216 -1.41171604674272 22
"289125" -48.2271334515062 -1.33337390655488 37
"281905" -48.3388229956191 -1.32805190592226 12
"134102" -48.2827543964991 -1.21195095636215 41
"74857" -48.2549195181064 -1.16151437309856 26
"134141" -48.2543706194111 -1.21167078404996 32
"399617" -48.4375097924369 -1.42424011789164 35
"188027" -48.4360185559421 -1.25721026476705 38
"127157" -48.3697484591459 -1.20519467788345 35
"397534" -48.430157226581 -1.4226956700571 28
"277131" -48.2258022085053 -1.32457560135577 28
"307321" -48.4547966229724 -1.348983915172 26
"388426" -48.4931630137753 -1.4157823786841 4
"452985" -48.4784979907949 -1.50081941729369 22
"311050" -48.3690441348771 -1.35182468597266 17
"107545" -48.1464153058452 -1.18709661368503 12
"323402" -48.3704200558555 -1.36252540002007 19
"165368" -48.4456378229144 -1.23889678634779 15
"422032" -48.2616898494896 -1.44358554217562 18
"322146" -48.352138727026 -1.36179499884084 15
"70732" -48.2668529012265 -1.15845401636438 15
"135874" -48.5216013010183 -1.21399733652423 22
"399241" -48.480248942823 -1.42400824703616 8
"401677" -48.427239720697 -1.42590445250546 26
"421106" -48.4050190885061 -1.4430565541345 10
"429322" -48.3758717941817 -1.4504242750489 13
"16396" -48.4129888708539 -1.10426705721827 17
"121084" -48.2749979886976 -1.19937572787879 20
"44664" -48.3841492149647 -1.1360353126048 37
"199691" -48.2612883335994 -1.26587519394851 23
"52168" -48.4394546325803 -1.14325422466192 29
"195431" -48.4315729052628 -1.26295966109262 17
"255512" -48.34994380761 -1.30795490226486 11
"248093" -48.2674735504107 -1.30154894634529 41
"309640" -48.4699192755828 -1.35095502728286 7
"237444" -48.4542415618779 -1.29454476571995 11
"411184" -48.3407590032896 -1.43362561271096 18
"302647" -48.2643017109392 -1.34444704590261 20
"116757" -48.1658270950773 -1.19521494797088 29
"267095" -48.3567332500878 -1.3165503948111 6
"452235" -48.4304866637867 -1.49908729657198 17
"437863" -48.2937206243432 -1.45954306443504 21
"21532" -48.2463669958969 -1.11039985656579 22
"312693" -48.2680379270437 -1.35310872965889 34
"372908" -48.4142214894792 -1.40326594688981 13
"414211" -48.431945414489 -1.43680284407901 8
"91805" -48.2440861999277 -1.17462934584474 31
"320176" -48.2910613295196 -1.35955813900867 26
"5054" -48.3615404544932 -1.07754882639609 33
"266108" -48.2855599603315 -1.31570537259902 32
"408649" -48.4028115983924 -1.43188186427329 16
"208408" -48.4523767894227 -1.27203008843948 21
"419348" -48.3472993115858 -1.44117411886883 20
"172896" -48.3758141738408 -1.24514020920454 10
"125662" -48.3578181722275 -1.20378657780459 19
"327796" -48.3018759413747 -1.36599379923033 41
"95139" -48.2782098404044 -1.1778747032943 25
"411256" -48.3056138958693 -1.43379369924658 22
"19461" -48.420338638561 -1.10832346022474 21
"186178" -48.2224665431753 -1.25566379227052 26
"136747" -48.2315616184678 -1.21399323016469 24
"276729" -48.3507588697441 -1.32443401810246 11
"104521" -48.2136494596306 -1.18483850510675 31
"339382" -48.2702318850247 -1.37601166274114 57
"350664" -48.3162836040751 -1.38528066917185 22
"163748" -48.2348923022236 -1.23732803872614 41
"161841" -48.3054829331444 -1.23557316803479 7
"192022" -48.2562078785505 -1.25981892145322 16
"382143" -48.2399472771023 -1.4103263566236 15
"188708" -48.2725805039146 -1.25760203836811 19
"113337" -48.1625325692905 -1.19324035679865 13
"176049" -48.3450110217915 -1.24762276961186 4
"328900" -48.2537324730891 -1.36691632148119 32
"297347" -48.4101548780197 -1.33974732765031 14
"255353" -48.5322663489872 -1.30814211853835 18
"93113" -48.2647092044519 -1.17558066277021 13
"187969" -48.5120561395419 -1.2572843457325 22
"178581" -48.2047509893349 -1.24943127431189 32
"287802" -48.3682322604175 -1.33255235779478 6
"9485" -48.3726290764602 -1.08928898155108 14
"15190" -48.3497269090644 -1.1018369449187 30
"295037" -48.3873729545164 -1.33878731407544 19
"174328" -48.5452299154186 -1.24656157121371 17
"139778" -48.3364397096672 -1.21689222765367 22
"247511" -48.44596441134 -1.30191026280164 23
"87420" -48.3567390578689 -1.17138742839253 24
"31049" -48.2609226668699 -1.1214447191679 14
"252149" -48.5336562357434 -1.30583900194945 23
"382455" -48.2678334071774 -1.41063876397525 29
"425760" -48.4866063443213 -1.4476179580103 15
"2459" -48.3808992908617 -1.07128141192733 16
"150385" -48.3482235442097 -1.22598090853962 19
"347291" -48.4514306666998 -1.38291710005923 17
"392325" -48.3626803740892 -1.41856922276719 19
"448181" -48.4110693480409 -1.49096440632653 7
"167542" -48.5614703938064 -1.24085032930132 18
"37938" -48.3329158861309 -1.12891283157702 22
"311398" -48.3402769011272 -1.35216551293936 6
"448565" -48.435213083925 -1.49183079349397 15
"231413" -48.3421935945561 -1.28937383408955 11
"322241" -48.275243198088 -1.36121586311963 34
"153816" -48.3522443772422 -1.22863819811598 9
"114556" -48.3627298369937 -1.19382983512823 19
"98803" -48.2962424267087 -1.18026626342973 30
"313554" -48.5295838032989 -1.35436882859888 23
"208841" -48.4187986874127 -1.27227579360033 16
"74042" -48.1739073058486 -1.16087544595918 29
"362692" -48.4591883725489 -1.39493607645014 17
"439544" -48.4380203954887 -1.46390293474048 7
"225432" -48.2485516789425 -1.28438644487624 34
"344831" -48.3692900124636 -1.38087178584504 23
"386128" -48.3906213142458 -1.41385300152243 24
"412198" -48.3589618535894 -1.43476400474876 19
"407045" -48.2912579555539 -1.43021583910244 23
"50400" -48.2917014045955 -1.14130238316442 14
"30997" -48.3341709512086 -1.12179212384947 28
"357572" -48.4558623146441 -1.39102203963648 21
"265456" -48.397387294468 -1.31554607927509 19
"199801" -48.4396173332267 -1.26615181399198 19
"80072" -48.215148125615 -1.16570399244093 9
"296850" -48.2306872805053 -1.33956829774651 44
"342360" -48.4382803676629 -1.37916006787475 20
"309965" -48.4237130781506 -1.35104579041953 5
"156810" -48.5503778443715 -1.23162191866778 12
"450216" -48.4632397255615 -1.49535497081169 18
"128714" -48.2588983650738 -1.20648095501221 24
"323675" -48.45533720751 -1.36281060380679 25
"349685" -48.3834383158729 -1.38479770522014 22
"114717" -48.227420478214 -1.19360269063079 22
"383499" -48.3745281683561 -1.41182378947783 18
"109499" -48.3626879318282 -1.18926797188645 14
"440020" -48.4773876204667 -1.46602282735977 4
"446559" -48.4210641037616 -1.48762452476647 10
"458411" -48.4573842293433 -1.51885722009108 11
"353900" -48.3221080534231 -1.38780087629047 29
"253650" -48.2345161125932 -1.30634006981741 46
"304377" -48.3514294115659 -1.34607990685722 14
"376972" -48.4009525584727 -1.40677036290322 10
"238805" -48.5461549473093 -1.29558575505164 21
"156912" -48.371387748885 -1.23158985607351 34
"233490" -48.2452150930103 -1.29094562272529 28
